client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
a3a117ddb2b27f76b84da6e99bb2d1db8b3156bb12fc74c4bf7e872258737b62cb47bcd92fbd1f4c463cbb796a800507bc10bddd5c289607ea7a4eb741ceaeef	common_voice_ru_41910961.mp3	9a7090ab3b179484751d917a8ae61b8e0bce02fd7ac8a88491850c1aff8d3475	В решающей битве Аслан жертвует собой		0	0	fourties	female_feminine			ru	
a3a117ddb2b27f76b84da6e99bb2d1db8b3156bb12fc74c4bf7e872258737b62cb47bcd92fbd1f4c463cbb796a800507bc10bddd5c289607ea7a4eb741ceaeef	common_voice_ru_41910962.mp3	886b5b56044db73fb93e175dd83e232aa4b10a1fc700cd426b2560b1f3df2198	у себя дома, в приватной обстановке.		1	0	fourties	female_feminine			ru	
a3a117ddb2b27f76b84da6e99bb2d1db8b3156bb12fc74c4bf7e872258737b62cb47bcd92fbd1f4c463cbb796a800507bc10bddd5c289607ea7a4eb741ceaeef	common_voice_ru_41910963.mp3	530eb9094aa05408df9e6ef76b2574e6470f563d4726ac143614a046d03bc57b	Она в этот день встала в восемь часов утра		0	0	fourties	female_feminine			ru	
a3a117ddb2b27f76b84da6e99bb2d1db8b3156bb12fc74c4bf7e872258737b62cb47bcd92fbd1f4c463cbb796a800507bc10bddd5c289607ea7a4eb741ceaeef	common_voice_ru_41910968.mp3	98fda559001ac45749cc4f824492ab52765467b22071d1f8be61ca7e3a266585	Говорят, что многие поспешили сесть в свои экипажи и уехать.		0	0	fourties	female_feminine			ru	
a3a117ddb2b27f76b84da6e99bb2d1db8b3156bb12fc74c4bf7e872258737b62cb47bcd92fbd1f4c463cbb796a800507bc10bddd5c289607ea7a4eb741ceaeef	common_voice_ru_41910969.mp3	920521c8c4ab5df2db4db009b1a1d62f738f0f37d32fb9a9ec719e8c452d1184	поставленной так, как умеет ее поставить японский мастер, – не просто воткнув ветку		0	0	fourties	female_feminine			ru	
a3a117ddb2b27f76b84da6e99bb2d1db8b3156bb12fc74c4bf7e872258737b62cb47bcd92fbd1f4c463cbb796a800507bc10bddd5c289607ea7a4eb741ceaeef	common_voice_ru_41910970.mp3	873d47824f974107202bb258338bf4bb4f4148d213421b36540bb219167ad5b6	Абай интересуется вопросами бытия, природы человека, его места во Вселенной и отношениями между людьми.		0	0	fourties	female_feminine			ru	
a3a117ddb2b27f76b84da6e99bb2d1db8b3156bb12fc74c4bf7e872258737b62cb47bcd92fbd1f4c463cbb796a800507bc10bddd5c289607ea7a4eb741ceaeef	common_voice_ru_41910971.mp3	a8d44b4de026be5bc2323a5f6b5f7b76be935fbc20d2151b0d46fd88756d91bd	Мы можем путешествовать по миру за считанные минуты, используя сверхзвуковые самолеты.		1	0	fourties	female_feminine			ru	
a3a117ddb2b27f76b84da6e99bb2d1db8b3156bb12fc74c4bf7e872258737b62cb47bcd92fbd1f4c463cbb796a800507bc10bddd5c289607ea7a4eb741ceaeef	common_voice_ru_41910972.mp3	d58e5b24ea1e8c7ccc917485f614fb4a2f4b55e7123614484bb90f5d30f51635	В Вас нет ничего человеческого!		1	0	fourties	female_feminine			ru	
b18777aa4b986a0ab7bbdb90103f99f991e578a95472d37c801853bd473404bc434af5bfb877116acfa651db9032a57bd17a6754e501e90f17425551bb64e6ea	common_voice_ru_41915130.mp3	b3d5910f3e7c61781b5b1898d5a42b4f22c64fa3e6cf86c4869fa83ecaea977e	Омлет с овощами - сытный и полезный завтрак.		0	0			без акцента		ru	
b18777aa4b986a0ab7bbdb90103f99f991e578a95472d37c801853bd473404bc434af5bfb877116acfa651db9032a57bd17a6754e501e90f17425551bb64e6ea	common_voice_ru_41915131.mp3	8774208aa4cd87b16d7cfbccadfcac5a40af0fa26ce044afc167b2460699f66b	Руина на стримере.		0	0			без акцента		ru	
b18777aa4b986a0ab7bbdb90103f99f991e578a95472d37c801853bd473404bc434af5bfb877116acfa651db9032a57bd17a6754e501e90f17425551bb64e6ea	common_voice_ru_41915132.mp3	d4a7108e92d62e4dba89dc95f5167d798eaff5a1a598ae6c78b5c262644b7224	Анна заметила, что он был особенно бледен, и руки его тряслись.		0	0			без акцента		ru	
b18777aa4b986a0ab7bbdb90103f99f991e578a95472d37c801853bd473404bc434af5bfb877116acfa651db9032a57bd17a6754e501e90f17425551bb64e6ea	common_voice_ru_41915133.mp3	58c2250a6d8fbc52f27b70c895211ddbda8370858c4afd10f1359ac314e4fb86	и поступках много общего с собой.		0	0			без акцента		ru	
b18777aa4b986a0ab7bbdb90103f99f991e578a95472d37c801853bd473404bc434af5bfb877116acfa651db9032a57bd17a6754e501e90f17425551bb64e6ea	common_voice_ru_41915134.mp3	4635c7f7f21e8ad12bc158143536dd338a75f74037236964e1bf0568a9f20983	Главное – обеспечить заработок и чтобы никто на него не покушался.		0	0			без акцента		ru	
4c174cc7f9e01c5d2ba9940a19e7633ab42140fb4c0d1d2f60c50945a2de408422464579eb856a30186f129afb41d4018743d7bde755607e53291d113a531e0e	common_voice_ru_41915146.mp3	7b64d37055dfaaff1548c266240b6f93f7bf505753a32460eded17ff5dc4594f	о любви и жертве.		1	0					ru	
4c174cc7f9e01c5d2ba9940a19e7633ab42140fb4c0d1d2f60c50945a2de408422464579eb856a30186f129afb41d4018743d7bde755607e53291d113a531e0e	common_voice_ru_41915147.mp3	80fa075d6c679b118b83f9907c93e0a91a026f4bef3447f84a4ae928b7a37028	Человечество борется за выживание, используя хитроумные устройства и стратегии, чтобы противостоять титанам.		0	0					ru	
4c174cc7f9e01c5d2ba9940a19e7633ab42140fb4c0d1d2f60c50945a2de408422464579eb856a30186f129afb41d4018743d7bde755607e53291d113a531e0e	common_voice_ru_41915148.mp3	9a53931ddfb76b6cecff2250ff9179f3d2eae9629c981070a122d66a2b76a4a6	Визуальное изображение битв в манге Берсерк вызывает восхищение и ужас одновременно.		0	0					ru	
4c174cc7f9e01c5d2ba9940a19e7633ab42140fb4c0d1d2f60c50945a2de408422464579eb856a30186f129afb41d4018743d7bde755607e53291d113a531e0e	common_voice_ru_41915149.mp3	8976a5072a6f6858a88bfb34daa69dcd2b086124a8ada0ccb093f3416644037b	Расклинивание индуцирует дифференциальный платежный документ, также не надо забывать об островах		0	0					ru	
4c174cc7f9e01c5d2ba9940a19e7633ab42140fb4c0d1d2f60c50945a2de408422464579eb856a30186f129afb41d4018743d7bde755607e53291d113a531e0e	common_voice_ru_41915150.mp3	90a7683d072ea9d980d13729865a0cd8ab30aa777d9e95c6ce6623b6b9023aea	Веселые дети играли на детской площадке, наполняя воздух звонким смехом.		1	0					ru	
4c174cc7f9e01c5d2ba9940a19e7633ab42140fb4c0d1d2f60c50945a2de408422464579eb856a30186f129afb41d4018743d7bde755607e53291d113a531e0e	common_voice_ru_41915176.mp3	86843b6f0b2f80352fc5cb102b000faa7120136249c3495be52b7fb0c7985b52	Гибкая кошка легко пролезает в узкое отверстие.		0	0	twenties				ru	
4c174cc7f9e01c5d2ba9940a19e7633ab42140fb4c0d1d2f60c50945a2de408422464579eb856a30186f129afb41d4018743d7bde755607e53291d113a531e0e	common_voice_ru_41915177.mp3	d53992ed8f99e27fc51a1f0434af314ec6402ab0643f5ebc22bb939a016fe9c3	Как их много!		0	0	twenties				ru	
4c174cc7f9e01c5d2ba9940a19e7633ab42140fb4c0d1d2f60c50945a2de408422464579eb856a30186f129afb41d4018743d7bde755607e53291d113a531e0e	common_voice_ru_41915178.mp3	7b8499304ca4bebaf63d4e155801539c24688745579322d904fcdba00328c8d3	????? ?????? ??????, ?????? ??????!		0	0	twenties				ru	
4c174cc7f9e01c5d2ba9940a19e7633ab42140fb4c0d1d2f60c50945a2de408422464579eb856a30186f129afb41d4018743d7bde755607e53291d113a531e0e	common_voice_ru_41915179.mp3	8ceba2434ecaef3341dcb554cbfedaf4d16360cfe837b654879e937c29d5be84	разворачивается эпическая история о добре и зле		0	0	twenties				ru	
4c174cc7f9e01c5d2ba9940a19e7633ab42140fb4c0d1d2f60c50945a2de408422464579eb856a30186f129afb41d4018743d7bde755607e53291d113a531e0e	common_voice_ru_41915180.mp3	5535f54ef9ef70d251caa498089d54bd8dc50ac129c6a111d62e7bc58fd9994d	Изменение глобальной стратегии стационарно искажает индоссамент.		0	0	twenties				ru	
4c174cc7f9e01c5d2ba9940a19e7633ab42140fb4c0d1d2f60c50945a2de408422464579eb856a30186f129afb41d4018743d7bde755607e53291d113a531e0e	common_voice_ru_41915181.mp3	759d058c255984f09b58995b2aa11bc521d6c4de24f0813320d1ae960043b6fd	Модальное письмо может быть реализовано на основе принципов центропостоянности и центропеременности		0	0	twenties				ru	
4c174cc7f9e01c5d2ba9940a19e7633ab42140fb4c0d1d2f60c50945a2de408422464579eb856a30186f129afb41d4018743d7bde755607e53291d113a531e0e	common_voice_ru_41915182.mp3	8d0847a00c4fd3d099fc8666af247bc205b7fc9621c9001b86977cb49b69f293	Внутренние конфликты и политические интриги угрожают единству человечества в борьбе с титанами.		0	0	twenties				ru	
4c174cc7f9e01c5d2ba9940a19e7633ab42140fb4c0d1d2f60c50945a2de408422464579eb856a30186f129afb41d4018743d7bde755607e53291d113a531e0e	common_voice_ru_41915183.mp3	6b63a7a797ecbb15b522d3be489102b8ea4749b05f19f5e5b039e4ae563a2a5a	Программное обеспечение для управления проектами повышало эффективность командной работы.		1	0	twenties				ru	
4c174cc7f9e01c5d2ba9940a19e7633ab42140fb4c0d1d2f60c50945a2de408422464579eb856a30186f129afb41d4018743d7bde755607e53291d113a531e0e	common_voice_ru_41915184.mp3	5d00c291d011399db28f3555dc82624d65556c3925194c3db8fcc0b6823f23f8	Мужья страдали от их запретов, но в конечном счете подчинялись им.		0	0	twenties				ru	
4c174cc7f9e01c5d2ba9940a19e7633ab42140fb4c0d1d2f60c50945a2de408422464579eb856a30186f129afb41d4018743d7bde755607e53291d113a531e0e	common_voice_ru_41915185.mp3	d5658585c791ff04d3917549bc58fdb4fd493e4e56b81eaa026762d6b287eabc	Европейский союз будет оставаться наблюдателем в Генеральной Ассамблее.		0	0	twenties				ru	
99e78ba714b87cd6b32ecbe466dc2606011a1a373caf91f7c7180f1b8550cad4d39151584df757b9d10269bca3c232460281ea3d88ff33dccec3a66276be9076	common_voice_ru_41922931.mp3	d2b171a0af05141d752b579aad7d7c511c10e71522d1a2684bd47e50d26ce18e	Не загуби гибискус.		0	0					ru	
99e78ba714b87cd6b32ecbe466dc2606011a1a373caf91f7c7180f1b8550cad4d39151584df757b9d10269bca3c232460281ea3d88ff33dccec3a66276be9076	common_voice_ru_41922933.mp3	7e13138f6fc705aabea5fcd23a88268336d68f2f281380968f03046732cc7495	Возможно, где-то во Вселенной есть планета, похожая на Землю.		0	0					ru	
62830c996acc412ca8b0689a998306ac958f1badcf3e4d7cbd370c33630d24d8ebbad2d2f9603a44b1fd91e38e261848813cdf791f8baea4580b6abe6008af77	common_voice_ru_41941869.mp3	72c385f5569d5532762c2575c3588c17c0643515860fb1b1eee4087973108026	Реферат "Короткие предложения"		0	0					ru	
62830c996acc412ca8b0689a998306ac958f1badcf3e4d7cbd370c33630d24d8ebbad2d2f9603a44b1fd91e38e261848813cdf791f8baea4580b6abe6008af77	common_voice_ru_41941870.mp3	a007d1df9bc69f5904c8fac56313d8e134bfca46e6afc62968c926235ba6c776	Струны вибрируют, подобно струнам на гитаре, и каждая вибрация создает уникальную ноту.		0	0					ru	
62830c996acc412ca8b0689a998306ac958f1badcf3e4d7cbd370c33630d24d8ebbad2d2f9603a44b1fd91e38e261848813cdf791f8baea4580b6abe6008af77	common_voice_ru_41941871.mp3	d2a96e8c5a591615ef3a5a09437d50394d7890e6260ea180b49861085379b5cb	Я хотел бы также поздравить членов его Бюро.		1	0					ru	
62830c996acc412ca8b0689a998306ac958f1badcf3e4d7cbd370c33630d24d8ebbad2d2f9603a44b1fd91e38e261848813cdf791f8baea4580b6abe6008af77	common_voice_ru_41941872.mp3	b26bb9b872239dd1977331551e4f3d40e7222d45da1df0df69336e9345425c51	Баал, бог убийства, является главным антагонистом игры.		0	0					ru	
62830c996acc412ca8b0689a998306ac958f1badcf3e4d7cbd370c33630d24d8ebbad2d2f9603a44b1fd91e38e261848813cdf791f8baea4580b6abe6008af77	common_voice_ru_41941873.mp3	d4790c7bfcf388be62b4b81099eeb2f562425bb3b624519a4340cfdbc9d6b1f3	Мы также помогаем улучшить водоснабжение на Токелау, Вануату и Кирибати.		1	0					ru	
6a096181745e62ee45ec4a16ce5239204b9d2e7b9c3abb28e5ec19cc3bb9a72fefd6f4d555e5f7f38789a31ea16e29a9905e8d71aa6e7ea53c7a1f7aee74a305	common_voice_ru_41961933.mp3	7365603ed6c2188984b60b0e88aefb4a9191ee0b73e7885d65eccc360935ad79	Минск, могучий рейнджер, всегда сопровождает его верный хомяк Бу.		1	0					ru	
6a096181745e62ee45ec4a16ce5239204b9d2e7b9c3abb28e5ec19cc3bb9a72fefd6f4d555e5f7f38789a31ea16e29a9905e8d71aa6e7ea53c7a1f7aee74a305	common_voice_ru_41961934.mp3	9418d9b45f938307218100e3f4ae25eeae3b66c55cc738de4fc224430617a1a5	Мир, где технологии используются для создания мира, процветания и счастья.		0	0					ru	
6a096181745e62ee45ec4a16ce5239204b9d2e7b9c3abb28e5ec19cc3bb9a72fefd6f4d555e5f7f38789a31ea16e29a9905e8d71aa6e7ea53c7a1f7aee74a305	common_voice_ru_41961935.mp3	920521c8c4ab5df2db4db009b1a1d62f738f0f37d32fb9a9ec719e8c452d1184	поставленной так, как умеет ее поставить японский мастер, – не просто воткнув ветку		0	0					ru	
6a096181745e62ee45ec4a16ce5239204b9d2e7b9c3abb28e5ec19cc3bb9a72fefd6f4d555e5f7f38789a31ea16e29a9905e8d71aa6e7ea53c7a1f7aee74a305	common_voice_ru_41961936.mp3	56f758ab1fa1e51c01dcac3b6f4e56f870bd64457458fd7b692a5a28dfaf4cff	Любящая кошка ласкается к своему хозяину.		0	0					ru	
6a096181745e62ee45ec4a16ce5239204b9d2e7b9c3abb28e5ec19cc3bb9a72fefd6f4d555e5f7f38789a31ea16e29a9905e8d71aa6e7ea53c7a1f7aee74a305	common_voice_ru_41961937.mp3	3b2dbd60c83942871a62f8a8d86102155fca39c1f5f7e7b62e9c3ee0dc2b3997	Абак позволяет выполнять арифметические операции и визуализировать числовые значения.		0	1					ru	
a7d273916c62a2bf6d433664ad6f52b4ee29894f9b25828709d5d88b5c07ead3a706c8671041607cf54d1170ae124b71cec40fd53af22c7aac6a6a6c91822859	common_voice_ru_41961956.mp3	68b9ae9186d4d4f9e86cecc47efbf50b2838dd5be8dda6b7a4efa072ede8bc50	А Августин применил эту философскую систему к христианству, поставил во главу угла именно Бога.		1	0					ru	
a7d273916c62a2bf6d433664ad6f52b4ee29894f9b25828709d5d88b5c07ead3a706c8671041607cf54d1170ae124b71cec40fd53af22c7aac6a6a6c91822859	common_voice_ru_41961957.mp3	71b2f9f9a9d3d58cc9cec053cfd61086903322347d168ca600bca88a07ae9a57	Ганимед начинает субъект политического процесса.		1	0					ru	
a7d273916c62a2bf6d433664ad6f52b4ee29894f9b25828709d5d88b5c07ead3a706c8671041607cf54d1170ae124b71cec40fd53af22c7aac6a6a6c91822859	common_voice_ru_41961958.mp3	a091779f3850e595625ec3acebef9cf55b0a1ea426413e8fb346b6409b152f3f	а планеты вращаются в замысловатом танце,		0	0					ru	
a7d273916c62a2bf6d433664ad6f52b4ee29894f9b25828709d5d88b5c07ead3a706c8671041607cf54d1170ae124b71cec40fd53af22c7aac6a6a6c91822859	common_voice_ru_41961959.mp3	76b787e139024d71849001130fa37bbad80cafe02ad59d107bd1e6c7a1ad743c	Абак позволяет выполнять базовые арифметические операции, такие как сложение, вычитание, умножение и деление.		0	0					ru	
a7d273916c62a2bf6d433664ad6f52b4ee29894f9b25828709d5d88b5c07ead3a706c8671041607cf54d1170ae124b71cec40fd53af22c7aac6a6a6c91822859	common_voice_ru_41961960.mp3	d45466fea13036c7e51eaa7611aeac4003586895a0d2e641ca53ed77c6827f6e	Горе ее было тем сильнее, что оно было одиноко.		0	0					ru	
d59b3933a6e165adc2a5fb22b0786983bdf8dbb722aa2bdcd4a51ae6bc45626b7320141a5321202dd860d3451cf2177a75f4853b13f3bf70d6b93a7933bb0f45	common_voice_ru_41970099.mp3	a7e4d636d254b112d1da1c713a6d6d9eeeba42931b052b499b4855f5d3748c99	Требует мастерства, контроля над интонацией и дыханием.		0	0					ru	
d59b3933a6e165adc2a5fb22b0786983bdf8dbb722aa2bdcd4a51ae6bc45626b7320141a5321202dd860d3451cf2177a75f4853b13f3bf70d6b93a7933bb0f45	common_voice_ru_41970100.mp3	b4bd4af54ae820b8c47ce010a078ac4f928bdcf82f1de3f47b7abd110395bb4a	Не видят лица, слышат лишь голос, требуется безупречность.		0	0					ru	
d59b3933a6e165adc2a5fb22b0786983bdf8dbb722aa2bdcd4a51ae6bc45626b7320141a5321202dd860d3451cf2177a75f4853b13f3bf70d6b93a7933bb0f45	common_voice_ru_41970101.mp3	a83ef93e9ed31471cd4c09c2410d88646ed56e5bc79abafadc34f19350292313	Любимая работа приносит не только доход, но и удовольствие.		0	0					ru	
d59b3933a6e165adc2a5fb22b0786983bdf8dbb722aa2bdcd4a51ae6bc45626b7320141a5321202dd860d3451cf2177a75f4853b13f3bf70d6b93a7933bb0f45	common_voice_ru_41970102.mp3	d2105ff2ee4bc6e1df317c42f76d8518be7f37b642520520a8d18536b4ce9ccf	В-десятых, строго соблюдается принцип независимости различных ветвей государственной власти.		0	0					ru	
d59b3933a6e165adc2a5fb22b0786983bdf8dbb722aa2bdcd4a51ae6bc45626b7320141a5321202dd860d3451cf2177a75f4853b13f3bf70d6b93a7933bb0f45	common_voice_ru_41970103.mp3	87172d1247f6d8a7869ae8af169e05919e82107bd42f0a16d20ea2c0757608ea	Природа гамма-всплексов иллюстрирует мембранный ингибитор.		0	0					ru	
